,season,date_code,weekending,region,Respiratory_Virus,year,month,Number_Positive
17411,2018-2019,2018-11-19,2018-11-24,Central,Coronavirus_NL63,2018,11,0
17412,2018-2019,2018-11-19,2018-11-24,Central,Coronavirus_OC43,2018,11,3
17413,2018-2019,2018-11-19,2018-11-24,Central,Coronavirus_UnknownType,2018,11,4
17414,2018-2019,2018-11-19,2018-11-24,Central,Enterovirus_Rhinovirus,2018,11,24
17415,2018-2019,2018-11-19,2018-11-24,Central,HMPV,2018,11,0
17416,2018-2019,2018-11-19,2018-11-24,Central,Influenza_A,2018,11,46
17417,2018-2019,2018-11-19,2018-11-24,Central,Influenza_B,2018,11,0
17418,2018-2019,2018-11-19,2018-11-24,Central,Parainfluenza_1,2018,11,0
17419,2018-2019,2018-11-19,2018-11-24,Central,Parainfluenza_2,2018,11,5
17420,2018-2019,2018-11-19,2018-11-24,Central,Parainfluenza_3,2018,11,6
17421,2018-2019,2018-11-19,2018-11-24,Central,Parainfluenza_4,2018,11,3
17422,2018-2019,2018-11-19,2018-11-24,Central,Parainfluenza_UnknownType,2018,11,0
17423,2018-2019,2018-11-19,2018-11-24,Central,RSV,2018,11,4
17424,2018-2019,2018-11-19,2018-11-24,Northern,Adenovirus,2018,11,0
17425,2018-2019,2018-11-19,2018-11-24,Northern,Coronavirus_229E,2018,11,0
17426,2018-2019,2018-11-19,2018-11-24,Northern,Coronavirus_HKU1,2018,11,0
17427,2018-2019,2018-11-19,2018-11-24,Northern,Coronavirus_NL63,2018,11,0
17428,2018-2019,2018-11-19,2018-11-24,Northern,Coronavirus_OC43,2018,11,0
17429,2018-2019,2018-11-19,2018-11-24,Northern,Coronavirus_UnknownType,2018,11,0
17430,2018-2019,2018-11-19,2018-11-24,Northern,Enterovirus_Rhinovirus,2018,11,12
17431,2018-2019,2018-11-19,2018-11-24,Northern,HMPV,2018,11,0
17432,2018-2019,2018-11-19,2018-11-24,Northern,Influenza_A,2018,11,5
17433,2018-2019,2018-11-19,2018-11-24,Northern,Influenza_B,2018,11,1
17434,2018-2019,2018-11-19,2018-11-24,Northern,Parainfluenza_1,2018,11,0
17435,2018-2019,2018-11-19,2018-11-24,Northern,Parainfluenza_2,2018,11,3
17436,2018-2019,2018-11-19,2018-11-24,Northern,Parainfluenza_3,2018,11,0
17437,2018-2019,2018-11-19,2018-11-24,Northern,Parainfluenza_4,2018,11,1
17438,2018-2019,2018-11-19,2018-11-24,Northern,Parainfluenza_UnknownType,2018,11,0
17439,2018-2019,2018-11-19,2018-11-24,Northern,RSV,2018,11,1
17440,2018-2019,2018-11-19,2018-11-24,Southern,Adenovirus,2018,11,19
17441,2018-2019,2018-11-19,2018-11-24,Southern,Coronavirus_229E,2018,11,0
17442,2018-2019,2018-11-19,2018-11-24,Southern,Coronavirus_HKU1,2018,11,1
17443,2018-2019,2018-11-19,2018-11-24,Southern,Coronavirus_NL63,2018,11,0
17444,2018-2019,2018-11-19,2018-11-24,Southern,Coronavirus_OC43,2018,11,0
17445,2018-2019,2018-11-19,2018-11-24,Southern,Coronavirus_UnknownType,2018,11,34
17446,2018-2019,2018-11-19,2018-11-24,Southern,Enterovirus_Rhinovirus,2018,11,202
17447,2018-2019,2018-11-19,2018-11-24,Southern,HMPV,2018,11,4
17448,2018-2019,2018-11-19,2018-11-24,Southern,Influenza_A,2018,11,48
17449,2018-2019,2018-11-19,2018-11-24,Southern,Influenza_B,2018,11,4
17450,2018-2019,2018-11-19,2018-11-24,Southern,Parainfluenza_1,2018,11,2
17451,2018-2019,2018-11-19,2018-11-24,Southern,Parainfluenza_2,2018,11,41
17452,2018-2019,2018-11-19,2018-11-24,Southern,Parainfluenza_3,2018,11,9
17453,2018-2019,2018-11-19,2018-11-24,Southern,Parainfluenza_4,2018,11,19
17454,2018-2019,2018-11-19,2018-11-24,Southern,Parainfluenza_UnknownType,2018,11,0
17455,2018-2019,2018-11-19,2018-11-24,Southern,RSV,2018,11,17
17456,2018-2019,2018-11-26,2018-12-01,Bay Area,Adenovirus,2018,11,6
17457,2018-2019,2018-11-26,2018-12-01,Bay Area,Coronavirus_229E,2018,11,0
17458,2018-2019,2018-11-26,2018-12-01,Bay Area,Coronavirus_HKU1,2018,11,0
17459,2018-2019,2018-11-26,2018-12-01,Bay Area,Coronavirus_NL63,2018,11,0
17460,2018-2019,2018-11-26,2018-12-01,Bay Area,Coronavirus_OC43,2018,11,0
17461,2018-2019,2018-11-26,2018-12-01,Bay Area,Coronavirus_UnknownType,2018,11,0
17462,2018-2019,2018-11-26,2018-12-01,Bay Area,Enterovirus_Rhinovirus,2018,11,14
17463,2018-2019,2018-11-26,2018-12-01,Bay Area,HMPV,2018,11,1
17464,2018-2019,2018-11-26,2018-12-01,Bay Area,Influenza_A,2018,11,60
17465,2018-2019,2018-11-26,2018-12-01,Bay Area,Influenza_B,2018,11,0
17466,2018-2019,2018-11-26,2018-12-01,Bay Area,Parainfluenza_1,2018,11,0
17467,2018-2019,2018-11-26,2018-12-01,Bay Area,Parainfluenza_2,2018,11,7
17468,2018-2019,2018-11-26,2018-12-01,Bay Area,Parainfluenza_3,2018,11,2
17469,2018-2019,2018-11-26,2018-12-01,Bay Area,Parainfluenza_4,2018,11,1
17470,2018-2019,2018-11-26,2018-12-01,Bay Area,Parainfluenza_UnknownType,2018,11,0
17471,2018-2019,2018-11-26,2018-12-01,Bay Area,RSV,2018,11,38
17472,2018-2019,2018-11-26,2018-12-01,Central,Adenovirus,2018,11,3
17473,2018-2019,2018-11-26,2018-12-01,Central,Coronavirus_229E,2018,11,1
17474,2018-2019,2018-11-26,2018-12-01,Central,Coronavirus_HKU1,2018,11,0
17475,2018-2019,2018-11-26,2018-12-01,Central,Coronavirus_NL63,2018,11,2
17476,2018-2019,2018-11-26,2018-12-01,Central,Coronavirus_OC43,2018,11,2
17477,2018-2019,2018-11-26,2018-12-01,Central,Coronavirus_UnknownType,2018,11,9
17478,2018-2019,2018-11-26,2018-12-01,Central,Enterovirus_Rhinovirus,2018,11,19
17479,2018-2019,2018-11-26,2018-12-01,Central,HMPV,2018,11,1
17480,2018-2019,2018-11-26,2018-12-01,Central,Influenza_A,2018,11,86
17481,2018-2019,2018-11-26,2018-12-01,Central,Influenza_B,2018,11,0
17482,2018-2019,2018-11-26,2018-12-01,Central,Parainfluenza_1,2018,11,0
17483,2018-2019,2018-11-26,2018-12-01,Central,Parainfluenza_2,2018,11,6
17484,2018-2019,2018-11-26,2018-12-01,Central,Parainfluenza_3,2018,11,4
17485,2018-2019,2018-11-26,2018-12-01,Central,Parainfluenza_4,2018,11,3
17486,2018-2019,2018-11-26,2018-12-01,Central,Parainfluenza_UnknownType,2018,11,0
17487,2018-2019,2018-11-26,2018-12-01,Central,RSV,2018,11,5
17488,2018-2019,2018-11-26,2018-12-01,Northern,Adenovirus,2018,11,0
17489,2018-2019,2018-11-26,2018-12-01,Northern,Coronavirus_229E,2018,11,0
17490,2018-2019,2018-11-26,2018-12-01,Northern,Coronavirus_HKU1,2018,11,0
17491,2018-2019,2018-11-26,2018-12-01,Northern,Coronavirus_NL63,2018,11,0
17492,2018-2019,2018-11-26,2018-12-01,Northern,Coronavirus_OC43,2018,11,0
17493,2018-2019,2018-11-26,2018-12-01,Northern,Coronavirus_UnknownType,2018,11,0
17494,2018-2019,2018-11-26,2018-12-01,Northern,Enterovirus_Rhinovirus,2018,11,0
17495,2018-2019,2018-11-26,2018-12-01,Northern,HMPV,2018,11,0
17496,2018-2019,2018-11-26,2018-12-01,Northern,Influenza_A,2018,11,14
17497,2018-2019,2018-11-26,2018-12-01,Northern,Influenza_B,2018,11,0
17498,2018-2019,2018-11-26,2018-12-01,Northern,Parainfluenza_1,2018,11,0
17499,2018-2019,2018-11-26,2018-12-01,Northern,Parainfluenza_2,2018,11,1
17500,2018-2019,2018-11-26,2018-12-01,Northern,Parainfluenza_3,2018,11,1
17501,2018-2019,2018-11-26,2018-12-01,Northern,Parainfluenza_4,2018,11,2
17502,2018-2019,2018-11-26,2018-12-01,Northern,Parainfluenza_UnknownType,2018,11,0
17503,2018-2019,2018-11-26,2018-12-01,Northern,RSV,2018,11,5
17504,2018-2019,2018-11-26,2018-12-01,Southern,Adenovirus,2018,11,32
17505,2018-2019,2018-11-26,2018-12-01,Southern,Coronavirus_229E,2018,11,0
17506,2018-2019,2018-11-26,2018-12-01,Southern,Coronavirus_HKU1,2018,11,3
17507,2018-2019,2018-11-26,2018-12-01,Southern,Coronavirus_NL63,2018,11,0
17508,2018-2019,2018-11-26,2018-12-01,Southern,Coronavirus_OC43,2018,11,0
17509,2018-2019,2018-11-26,2018-12-01,Southern,Coronavirus_UnknownType,2018,11,44
17510,2018-2019,2018-11-26,2018-12-01,Southern,Enterovirus_Rhinovirus,2018,11,205
17511,2018-2019,2018-11-26,2018-12-01,Southern,HMPV,2018,11,9
17512,2018-2019,2018-11-26,2018-12-01,Southern,Influenza_A,2018,11,78
17513,2018-2019,2018-11-26,2018-12-01,Southern,Influenza_B,2018,11,2
17514,2018-2019,2018-11-26,2018-12-01,Southern,Parainfluenza_1,2018,11,3
17515,2018-2019,2018-11-26,2018-12-01,Southern,Parainfluenza_2,2018,11,40
17516,2018-2019,2018-11-26,2018-12-01,Southern,Parainfluenza_3,2018,11,7
17517,2018-2019,2018-11-26,2018-12-01,Southern,Parainfluenza_4,2018,11,28
17518,2018-2019,2018-11-26,2018-12-01,Southern,Parainfluenza_UnknownType,2018,11,0
17519,2018-2019,2018-11-26,2018-12-01,Southern,RSV,2018,11,23
17520,2018-2019,2018-12-03,2018-12-08,Bay Area,Adenovirus,2018,12,3
17521,2018-2019,2018-12-03,2018-12-08,Bay Area,Coronavirus_229E,2018,12,0
17522,2018-2019,2018-12-03,2018-12-08,Bay Area,Coronavirus_HKU1,2018,12,0
17523,2018-2019,2018-12-03,2018-12-08,Bay Area,Coronavirus_NL63,2018,12,0
17524,2018-2019,2018-12-03,2018-12-08,Bay Area,Coronavirus_OC43,2018,12,0
17525,2018-2019,2018-12-03,2018-12-08,Bay Area,Coronavirus_UnknownType,2018,12,0
17526,2018-2019,2018-12-03,2018-12-08,Bay Area,Enterovirus_Rhinovirus,2018,12,54
17527,2018-2019,2018-12-03,2018-12-08,Bay Area,HMPV,2018,12,3
17528,2018-2019,2018-12-03,2018-12-08,Bay Area,Influenza_A,2018,12,84
17529,2018-2019,2018-12-03,2018-12-08,Bay Area,Influenza_B,2018,12,0
17530,2018-2019,2018-12-03,2018-12-08,Bay Area,Parainfluenza_1,2018,12,1
17531,2018-2019,2018-12-03,2018-12-08,Bay Area,Parainfluenza_2,2018,12,7
17532,2018-2019,2018-12-03,2018-12-08,Bay Area,Parainfluenza_3,2018,12,2
17533,2018-2019,2018-12-03,2018-12-08,Bay Area,Parainfluenza_4,2018,12,3
17534,2018-2019,2018-12-03,2018-12-08,Bay Area,Parainfluenza_UnknownType,2018,12,0
17535,2018-2019,2018-12-03,2018-12-08,Bay Area,RSV,2018,12,48
17536,2018-2019,2018-12-03,2018-12-08,Central,Adenovirus,2018,12,1
17537,2018-2019,2018-12-03,2018-12-08,Central,Coronavirus_229E,2018,12,0
17538,2018-2019,2018-12-03,2018-12-08,Central,Coronavirus_HKU1,2018,12,0
17539,2018-2019,2018-12-03,2018-12-08,Central,Coronavirus_NL63,2018,12,0
17540,2018-2019,2018-12-03,2018-12-08,Central,Coronavirus_OC43,2018,12,6
17541,2018-2019,2018-12-03,2018-12-08,Central,Coronavirus_UnknownType,2018,12,7
17542,2018-2019,2018-12-03,2018-12-08,Central,Enterovirus_Rhinovirus,2018,12,25
17543,2018-2019,2018-12-03,2018-12-08,Central,HMPV,2018,12,2
17544,2018-2019,2018-12-03,2018-12-08,Central,Influenza_A,2018,12,154
17545,2018-2019,2018-12-03,2018-12-08,Central,Influenza_B,2018,12,1
17546,2018-2019,2018-12-03,2018-12-08,Central,Parainfluenza_1,2018,12,0
17547,2018-2019,2018-12-03,2018-12-08,Central,Parainfluenza_2,2018,12,7
17548,2018-2019,2018-12-03,2018-12-08,Central,Parainfluenza_3,2018,12,5
17549,2018-2019,2018-12-03,2018-12-08,Central,Parainfluenza_4,2018,12,6
17550,2018-2019,2018-12-03,2018-12-08,Central,Parainfluenza_UnknownType,2018,12,0
17551,2018-2019,2018-12-03,2018-12-08,Central,RSV,2018,12,12
17552,2018-2019,2018-12-03,2018-12-08,Northern,Adenovirus,2018,12,0
17553,2018-2019,2018-12-03,2018-12-08,Northern,Coronavirus_229E,2018,12,0
17554,2018-2019,2018-12-03,2018-12-08,Northern,Coronavirus_HKU1,2018,12,0
17555,2018-2019,2018-12-03,2018-12-08,Northern,Coronavirus_NL63,2018,12,0
17556,2018-2019,2018-12-03,2018-12-08,Northern,Coronavirus_OC43,2018,12,0
17557,2018-2019,2018-12-03,2018-12-08,Northern,Coronavirus_UnknownType,2018,12,0
17558,2018-2019,2018-12-03,2018-12-08,Northern,Enterovirus_Rhinovirus,2018,12,8
17559,2018-2019,2018-12-03,2018-12-08,Northern,HMPV,2018,12,0
17560,2018-2019,2018-12-03,2018-12-08,Northern,Influenza_A,2018,12,16
17561,2018-2019,2018-12-03,2018-12-08,Northern,Influenza_B,2018,12,1
17562,2018-2019,2018-12-03,2018-12-08,Northern,Parainfluenza_1,2018,12,0
17563,2018-2019,2018-12-03,2018-12-08,Northern,Parainfluenza_2,2018,12,3
17564,2018-2019,2018-12-03,2018-12-08,Northern,Parainfluenza_3,2018,12,0
17565,2018-2019,2018-12-03,2018-12-08,Northern,Parainfluenza_4,2018,12,2
17566,2018-2019,2018-12-03,2018-12-08,Northern,Parainfluenza_UnknownType,2018,12,0
17567,2018-2019,2018-12-03,2018-12-08,Northern,RSV,2018,12,4
17568,2018-2019,2018-12-03,2018-12-08,Southern,Adenovirus,2018,12,29
17569,2018-2019,2018-12-03,2018-12-08,Southern,Coronavirus_229E,2018,12,0
17570,2018-2019,2018-12-03,2018-12-08,Southern,Coronavirus_HKU1,2018,12,4
17571,2018-2019,2018-12-03,2018-12-08,Southern,Coronavirus_NL63,2018,12,0
17572,2018-2019,2018-12-03,2018-12-08,Southern,Coronavirus_OC43,2018,12,0
17573,2018-2019,2018-12-03,2018-12-08,Southern,Coronavirus_UnknownType,2018,12,64
17574,2018-2019,2018-12-03,2018-12-08,Southern,Enterovirus_Rhinovirus,2018,12,201
17575,2018-2019,2018-12-03,2018-12-08,Southern,HMPV,2018,12,6
17576,2018-2019,2018-12-03,2018-12-08,Southern,Influenza_A,2018,12,180
17577,2018-2019,2018-12-03,2018-12-08,Southern,Influenza_B,2018,12,2
17578,2018-2019,2018-12-03,2018-12-08,Southern,Parainfluenza_1,2018,12,3
17579,2018-2019,2018-12-03,2018-12-08,Southern,Parainfluenza_2,2018,12,26
17580,2018-2019,2018-12-03,2018-12-08,Southern,Parainfluenza_3,2018,12,2
17581,2018-2019,2018-12-03,2018-12-08,Southern,Parainfluenza_4,2018,12,22
17582,2018-2019,2018-12-03,2018-12-08,Southern,Parainfluenza_UnknownType,2018,12,0
17583,2018-2019,2018-12-03,2018-12-08,Southern,RSV,2018,12,45
17584,2018-2019,2018-12-10,2018-12-15,Bay Area,Adenovirus,2018,12,5
17585,2018-2019,2018-12-10,2018-12-15,Bay Area,Coronavirus_229E,2018,12,0
17586,2018-2019,2018-12-10,2018-12-15,Bay Area,Coronavirus_HKU1,2018,12,0
17587,2018-2019,2018-12-10,2018-12-15,Bay Area,Coronavirus_NL63,2018,12,0
17588,2018-2019,2018-12-10,2018-12-15,Bay Area,Coronavirus_OC43,2018,12,0
17589,2018-2019,2018-12-10,2018-12-15,Bay Area,Coronavirus_UnknownType,2018,12,0
17590,2018-2019,2018-12-10,2018-12-15,Bay Area,Enterovirus_Rhinovirus,2018,12,28
17591,2018-2019,2018-12-10,2018-12-15,Bay Area,HMPV,2018,12,0
17592,2018-2019,2018-12-10,2018-12-15,Bay Area,Influenza_A,2018,12,142
17593,2018-2019,2018-12-10,2018-12-15,Bay Area,Influenza_B,2018,12,0
17594,2018-2019,2018-12-10,2018-12-15,Bay Area,Parainfluenza_1,2018,12,0
17595,2018-2019,2018-12-10,2018-12-15,Bay Area,Parainfluenza_2,2018,12,8
17596,2018-2019,2018-12-10,2018-12-15,Bay Area,Parainfluenza_3,2018,12,5
17597,2018-2019,2018-12-10,2018-12-15,Bay Area,Parainfluenza_4,2018,12,3
17598,2018-2019,2018-12-10,2018-12-15,Bay Area,Parainfluenza_UnknownType,2018,12,0
17599,2018-2019,2018-12-10,2018-12-15,Bay Area,RSV,2018,12,85
17600,2018-2019,2018-12-10,2018-12-15,Central,Adenovirus,2018,12,3
17601,2018-2019,2018-12-10,2018-12-15,Central,Coronavirus_229E,2018,12,1
17602,2018-2019,2018-12-10,2018-12-15,Central,Coronavirus_HKU1,2018,12,0
17603,2018-2019,2018-12-10,2018-12-15,Central,Coronavirus_NL63,2018,12,4
17604,2018-2019,2018-12-10,2018-12-15,Central,Coronavirus_OC43,2018,12,4
17605,2018-2019,2018-12-10,2018-12-15,Central,Coronavirus_UnknownType,2018,12,5
17606,2018-2019,2018-12-10,2018-12-15,Central,Enterovirus_Rhinovirus,2018,12,27
17607,2018-2019,2018-12-10,2018-12-15,Central,HMPV,2018,12,2
17608,2018-2019,2018-12-10,2018-12-15,Central,Influenza_A,2018,12,252
17609,2018-2019,2018-12-10,2018-12-15,Central,Influenza_B,2018,12,3
17610,2018-2019,2018-12-10,2018-12-15,Central,Parainfluenza_1,2018,12,0
17611,2018-2019,2018-12-10,2018-12-15,Central,Parainfluenza_2,2018,12,3
17612,2018-2019,2018-12-10,2018-12-15,Central,Parainfluenza_3,2018,12,4
17613,2018-2019,2018-12-10,2018-12-15,Central,Parainfluenza_4,2018,12,1
17614,2018-2019,2018-12-10,2018-12-15,Central,Parainfluenza_UnknownType,2018,12,0
17615,2018-2019,2018-12-10,2018-12-15,Central,RSV,2018,12,14
17616,2018-2019,2018-12-10,2018-12-15,Northern,Adenovirus,2018,12,1
17617,2018-2019,2018-12-10,2018-12-15,Northern,Coronavirus_229E,2018,12,0
17618,2018-2019,2018-12-10,2018-12-15,Northern,Coronavirus_HKU1,2018,12,0
17619,2018-2019,2018-12-10,2018-12-15,Northern,Coronavirus_NL63,2018,12,0
17620,2018-2019,2018-12-10,2018-12-15,Northern,Coronavirus_OC43,2018,12,0
17621,2018-2019,2018-12-10,2018-12-15,Northern,Coronavirus_UnknownType,2018,12,0
17622,2018-2019,2018-12-10,2018-12-15,Northern,Enterovirus_Rhinovirus,2018,12,19
17623,2018-2019,2018-12-10,2018-12-15,Northern,HMPV,2018,12,1
17624,2018-2019,2018-12-10,2018-12-15,Northern,Influenza_A,2018,12,38
17625,2018-2019,2018-12-10,2018-12-15,Northern,Influenza_B,2018,12,1
17626,2018-2019,2018-12-10,2018-12-15,Northern,Parainfluenza_1,2018,12,0
17627,2018-2019,2018-12-10,2018-12-15,Northern,Parainfluenza_2,2018,12,1
17628,2018-2019,2018-12-10,2018-12-15,Northern,Parainfluenza_3,2018,12,1
17629,2018-2019,2018-12-10,2018-12-15,Northern,Parainfluenza_4,2018,12,0
17630,2018-2019,2018-12-10,2018-12-15,Northern,Parainfluenza_UnknownType,2018,12,0
17631,2018-2019,2018-12-10,2018-12-15,Northern,RSV,2018,12,12
17632,2018-2019,2018-12-10,2018-12-15,Southern,Adenovirus,2018,12,23
17633,2018-2019,2018-12-10,2018-12-15,Southern,Coronavirus_229E,2018,12,0
17634,2018-2019,2018-12-10,2018-12-15,Southern,Coronavirus_HKU1,2018,12,8
17635,2018-2019,2018-12-10,2018-12-15,Southern,Coronavirus_NL63,2018,12,0
17636,2018-2019,2018-12-10,2018-12-15,Southern,Coronavirus_OC43,2018,12,0
17637,2018-2019,2018-12-10,2018-12-15,Southern,Coronavirus_UnknownType,2018,12,71
17638,2018-2019,2018-12-10,2018-12-15,Southern,Enterovirus_Rhinovirus,2018,12,212
17639,2018-2019,2018-12-10,2018-12-15,Southern,HMPV,2018,12,12
17640,2018-2019,2018-12-10,2018-12-15,Southern,Influenza_A,2018,12,283
17641,2018-2019,2018-12-10,2018-12-15,Southern,Influenza_B,2018,12,4
17642,2018-2019,2018-12-10,2018-12-15,Southern,Parainfluenza_1,2018,12,0
17643,2018-2019,2018-12-10,2018-12-15,Southern,Parainfluenza_2,2018,12,23
17644,2018-2019,2018-12-10,2018-12-15,Southern,Parainfluenza_3,2018,12,4
17645,2018-2019,2018-12-10,2018-12-15,Southern,Parainfluenza_4,2018,12,26
17646,2018-2019,2018-12-10,2018-12-15,Southern,Parainfluenza_UnknownType,2018,12,0
17647,2018-2019,2018-12-10,2018-12-15,Southern,RSV,2018,12,48
17648,2018-2019,2018-12-17,2018-12-22,Bay Area,Adenovirus,2018,12,3
17649,2018-2019,2018-12-17,2018-12-22,Bay Area,Coronavirus_229E,2018,12,0
17650,2018-2019,2018-12-17,2018-12-22,Bay Area,Coronavirus_HKU1,2018,12,0
17651,2018-2019,2018-12-17,2018-12-22,Bay Area,Coronavirus_NL63,2018,12,0
17652,2018-2019,2018-12-17,2018-12-22,Bay Area,Coronavirus_OC43,2018,12,0
17653,2018-2019,2018-12-17,2018-12-22,Bay Area,Coronavirus_UnknownType,2018,12,0
17654,2018-2019,2018-12-17,2018-12-22,Bay Area,Enterovirus_Rhinovirus,2018,12,43
17655,2018-2019,2018-12-17,2018-12-22,Bay Area,HMPV,2018,12,5
17656,2018-2019,2018-12-17,2018-12-22,Bay Area,Influenza_A,2018,12,194
17657,2018-2019,2018-12-17,2018-12-22,Bay Area,Influenza_B,2018,12,4
17658,2018-2019,2018-12-17,2018-12-22,Bay Area,Parainfluenza_1,2018,12,0
17659,2018-2019,2018-12-17,2018-12-22,Bay Area,Parainfluenza_2,2018,12,7
17660,2018-2019,2018-12-17,2018-12-22,Bay Area,Parainfluenza_3,2018,12,0
17661,2018-2019,2018-12-17,2018-12-22,Bay Area,Parainfluenza_4,2018,12,3
17662,2018-2019,2018-12-17,2018-12-22,Bay Area,Parainfluenza_UnknownType,2018,12,0
17663,2018-2019,2018-12-17,2018-12-22,Bay Area,RSV,2018,12,90
17664,2018-2019,2018-12-17,2018-12-22,Central,Adenovirus,2018,12,3
17665,2018-2019,2018-12-17,2018-12-22,Central,Coronavirus_229E,2018,12,0
17666,2018-2019,2018-12-17,2018-12-22,Central,Coronavirus_HKU1,2018,12,0
17667,2018-2019,2018-12-17,2018-12-22,Central,Coronavirus_NL63,2018,12,3
17668,2018-2019,2018-12-17,2018-12-22,Central,Coronavirus_OC43,2018,12,4
17669,2018-2019,2018-12-17,2018-12-22,Central,Coronavirus_UnknownType,2018,12,8
17670,2018-2019,2018-12-17,2018-12-22,Central,Enterovirus_Rhinovirus,2018,12,27
17671,2018-2019,2018-12-17,2018-12-22,Central,HMPV,2018,12,3
17672,2018-2019,2018-12-17,2018-12-22,Central,Influenza_A,2018,12,383
17673,2018-2019,2018-12-17,2018-12-22,Central,Influenza_B,2018,12,3
17674,2018-2019,2018-12-17,2018-12-22,Central,Parainfluenza_1,2018,12,0
17675,2018-2019,2018-12-17,2018-12-22,Central,Parainfluenza_2,2018,12,4
17676,2018-2019,2018-12-17,2018-12-22,Central,Parainfluenza_3,2018,12,5
17677,2018-2019,2018-12-17,2018-12-22,Central,Parainfluenza_4,2018,12,4
17678,2018-2019,2018-12-17,2018-12-22,Central,Parainfluenza_UnknownType,2018,12,0
17679,2018-2019,2018-12-17,2018-12-22,Central,RSV,2018,12,22
17680,2018-2019,2018-12-17,2018-12-22,Northern,Adenovirus,2018,12,0
17681,2018-2019,2018-12-17,2018-12-22,Northern,Coronavirus_229E,2018,12,0
17682,2018-2019,2018-12-17,2018-12-22,Northern,Coronavirus_HKU1,2018,12,0
17683,2018-2019,2018-12-17,2018-12-22,Northern,Coronavirus_NL63,2018,12,0
17684,2018-2019,2018-12-17,2018-12-22,Northern,Coronavirus_OC43,2018,12,0
17685,2018-2019,2018-12-17,2018-12-22,Northern,Coronavirus_UnknownType,2018,12,0
17686,2018-2019,2018-12-17,2018-12-22,Northern,Enterovirus_Rhinovirus,2018,12,6
17687,2018-2019,2018-12-17,2018-12-22,Northern,HMPV,2018,12,3
17688,2018-2019,2018-12-17,2018-12-22,Northern,Influenza_A,2018,12,38
17689,2018-2019,2018-12-17,2018-12-22,Northern,Influenza_B,2018,12,1
17690,2018-2019,2018-12-17,2018-12-22,Northern,Parainfluenza_1,2018,12,0
17691,2018-2019,2018-12-17,2018-12-22,Northern,Parainfluenza_2,2018,12,2
17692,2018-2019,2018-12-17,2018-12-22,Northern,Parainfluenza_3,2018,12,1
17693,2018-2019,2018-12-17,2018-12-22,Northern,Parainfluenza_4,2018,12,2
17694,2018-2019,2018-12-17,2018-12-22,Northern,Parainfluenza_UnknownType,2018,12,0
17695,2018-2019,2018-12-17,2018-12-22,Northern,RSV,2018,12,12
17696,2018-2019,2018-12-17,2018-12-22,Southern,Adenovirus,2018,12,32
17697,2018-2019,2018-12-17,2018-12-22,Southern,Coronavirus_229E,2018,12,0
17698,2018-2019,2018-12-17,2018-12-22,Southern,Coronavirus_HKU1,2018,12,11
17699,2018-2019,2018-12-17,2018-12-22,Southern,Coronavirus_NL63,2018,12,0
17700,2018-2019,2018-12-17,2018-12-22,Southern,Coronavirus_OC43,2018,12,0
17701,2018-2019,2018-12-17,2018-12-22,Southern,Coronavirus_UnknownType,2018,12,112
17702,2018-2019,2018-12-17,2018-12-22,Southern,Enterovirus_Rhinovirus,2018,12,277
17703,2018-2019,2018-12-17,2018-12-22,Southern,HMPV,2018,12,21
17704,2018-2019,2018-12-17,2018-12-22,Southern,Influenza_A,2018,12,284
17705,2018-2019,2018-12-17,2018-12-22,Southern,Influenza_B,2018,12,3
17706,2018-2019,2018-12-17,2018-12-22,Southern,Parainfluenza_1,2018,12,3
17707,2018-2019,2018-12-17,2018-12-22,Southern,Parainfluenza_2,2018,12,17
17708,2018-2019,2018-12-17,2018-12-22,Southern,Parainfluenza_3,2018,12,11
17709,2018-2019,2018-12-17,2018-12-22,Southern,Parainfluenza_4,2018,12,11
17710,2018-2019,2018-12-17,2018-12-22,Southern,Parainfluenza_UnknownType,2018,12,0
17711,2018-2019,2018-12-17,2018-12-22,Southern,RSV,2018,12,89
17712,2018-2019,2018-12-24,2018-12-29,Bay Area,Adenovirus,2018,12,7
17713,2018-2019,2018-12-24,2018-12-29,Bay Area,Coronavirus_229E,2018,12,0
17714,2018-2019,2018-12-24,2018-12-29,Bay Area,Coronavirus_HKU1,2018,12,0
17715,2018-2019,2018-12-24,2018-12-29,Bay Area,Coronavirus_NL63,2018,12,0
17716,2018-2019,2018-12-24,2018-12-29,Bay Area,Coronavirus_OC43,2018,12,0
17717,2018-2019,2018-12-24,2018-12-29,Bay Area,Coronavirus_UnknownType,2018,12,0
17718,2018-2019,2018-12-24,2018-12-29,Bay Area,Enterovirus_Rhinovirus,2018,12,28
17719,2018-2019,2018-12-24,2018-12-29,Bay Area,HMPV,2018,12,5
17720,2018-2019,2018-12-24,2018-12-29,Bay Area,Influenza_A,2018,12,204
17721,2018-2019,2018-12-24,2018-12-29,Bay Area,Influenza_B,2018,12,0
17722,2018-2019,2018-12-24,2018-12-29,Bay Area,Parainfluenza_1,2018,12,0
17723,2018-2019,2018-12-24,2018-12-29,Bay Area,Parainfluenza_2,2018,12,4
17724,2018-2019,2018-12-24,2018-12-29,Bay Area,Parainfluenza_3,2018,12,2
17725,2018-2019,2018-12-24,2018-12-29,Bay Area,Parainfluenza_4,2018,12,3
17726,2018-2019,2018-12-24,2018-12-29,Bay Area,Parainfluenza_UnknownType,2018,12,0
17727,2018-2019,2018-12-24,2018-12-29,Bay Area,RSV,2018,12,101
