,season,date_code,weekending,region,Respiratory_Virus,year,month,Number_Positive
9815,2017-2018,2018-08-20,2018-08-19,Southern,Influenza_ANotSubtyped,2018,8,0
9816,2017-2018,2018-08-20,2018-08-19,Southern,Influenza_B,2018,8,0
9817,2017-2018,2018-08-20,2018-08-19,Southern,Influenza_BNotLineageTyped,2018,8,0
9818,2017-2018,2018-08-20,2018-08-19,Southern,Influenza_BVictoria,2018,8,0
9819,2017-2018,2018-08-20,2018-08-19,Southern,Influenza_BYamagata,2018,8,0
9820,2017-2018,2018-08-27,2018-08-26,Bay Area,Influenza_AH1pdm09,2018,8,0
9821,2017-2018,2018-08-27,2018-08-26,Bay Area,Influenza_AH3,2018,8,1
9822,2017-2018,2018-08-27,2018-08-26,Bay Area,Influenza_ANotSubtyped,2018,8,0
9823,2017-2018,2018-08-27,2018-08-26,Bay Area,Influenza_B,2018,8,0
9824,2017-2018,2018-08-27,2018-08-26,Bay Area,Influenza_BNotLineageTyped,2018,8,0
9825,2017-2018,2018-08-27,2018-08-26,Bay Area,Influenza_BVictoria,2018,8,0
9826,2017-2018,2018-08-27,2018-08-26,Bay Area,Influenza_BYamagata,2018,8,0
9827,2017-2018,2018-08-27,2018-08-26,Central,Influenza_AH1pdm09,2018,8,0
9828,2017-2018,2018-08-27,2018-08-26,Central,Influenza_AH3,2018,8,0
9829,2017-2018,2018-08-27,2018-08-26,Central,Influenza_ANotSubtyped,2018,8,0
9830,2017-2018,2018-08-27,2018-08-26,Central,Influenza_B,2018,8,0
9831,2017-2018,2018-08-27,2018-08-26,Central,Influenza_BNotLineageTyped,2018,8,0
9832,2017-2018,2018-08-27,2018-08-26,Central,Influenza_BVictoria,2018,8,0
9833,2017-2018,2018-08-27,2018-08-26,Central,Influenza_BYamagata,2018,8,0
9834,2017-2018,2018-08-27,2018-08-26,Northern,Influenza_AH1pdm09,2018,8,0
9835,2017-2018,2018-08-27,2018-08-26,Northern,Influenza_AH3,2018,8,0
9836,2017-2018,2018-08-27,2018-08-26,Northern,Influenza_ANotSubtyped,2018,8,0
9837,2017-2018,2018-08-27,2018-08-26,Northern,Influenza_B,2018,8,0
9838,2017-2018,2018-08-27,2018-08-26,Northern,Influenza_BNotLineageTyped,2018,8,0
9839,2017-2018,2018-08-27,2018-08-26,Northern,Influenza_BVictoria,2018,8,0
9840,2017-2018,2018-08-27,2018-08-26,Northern,Influenza_BYamagata,2018,8,0
9841,2017-2018,2018-08-27,2018-08-26,Southern,Influenza_AH1pdm09,2018,8,0
9842,2017-2018,2018-08-27,2018-08-26,Southern,Influenza_AH3,2018,8,0
9843,2017-2018,2018-08-27,2018-08-26,Southern,Influenza_ANotSubtyped,2018,8,0
9844,2017-2018,2018-08-27,2018-08-26,Southern,Influenza_B,2018,8,0
9845,2017-2018,2018-08-27,2018-08-26,Southern,Influenza_BNotLineageTyped,2018,8,0
9846,2017-2018,2018-08-27,2018-08-26,Southern,Influenza_BVictoria,2018,8,0
9847,2017-2018,2018-08-27,2018-08-26,Southern,Influenza_BYamagata,2018,8,0
9848,2017-2018,2018-09-03,2018-09-02,Bay Area,Influenza_AH1pdm09,2018,9,0
9849,2017-2018,2018-09-03,2018-09-02,Bay Area,Influenza_AH3,2018,9,3
9850,2017-2018,2018-09-03,2018-09-02,Bay Area,Influenza_ANotSubtyped,2018,9,0
9851,2017-2018,2018-09-03,2018-09-02,Bay Area,Influenza_B,2018,9,1
9852,2017-2018,2018-09-03,2018-09-02,Bay Area,Influenza_BNotLineageTyped,2018,9,1
9853,2017-2018,2018-09-03,2018-09-02,Bay Area,Influenza_BVictoria,2018,9,0
9854,2017-2018,2018-09-03,2018-09-02,Bay Area,Influenza_BYamagata,2018,9,0
9855,2017-2018,2018-09-03,2018-09-02,Central,Influenza_AH1pdm09,2018,9,0
9856,2017-2018,2018-09-03,2018-09-02,Central,Influenza_AH3,2018,9,0
9857,2017-2018,2018-09-03,2018-09-02,Central,Influenza_ANotSubtyped,2018,9,0
9858,2017-2018,2018-09-03,2018-09-02,Central,Influenza_B,2018,9,0
9859,2017-2018,2018-09-03,2018-09-02,Central,Influenza_BNotLineageTyped,2018,9,0
9860,2017-2018,2018-09-03,2018-09-02,Central,Influenza_BVictoria,2018,9,0
9861,2017-2018,2018-09-03,2018-09-02,Central,Influenza_BYamagata,2018,9,0
9862,2017-2018,2018-09-03,2018-09-02,Northern,Influenza_AH1pdm09,2018,9,0
9863,2017-2018,2018-09-03,2018-09-02,Northern,Influenza_AH3,2018,9,0
9864,2017-2018,2018-09-03,2018-09-02,Northern,Influenza_ANotSubtyped,2018,9,0
9865,2017-2018,2018-09-03,2018-09-02,Northern,Influenza_B,2018,9,0
9866,2017-2018,2018-09-03,2018-09-02,Northern,Influenza_BNotLineageTyped,2018,9,0
9867,2017-2018,2018-09-03,2018-09-02,Northern,Influenza_BVictoria,2018,9,0
9868,2017-2018,2018-09-03,2018-09-02,Northern,Influenza_BYamagata,2018,9,0
9869,2017-2018,2018-09-03,2018-09-02,Southern,Influenza_AH1pdm09,2018,9,1
9870,2017-2018,2018-09-03,2018-09-02,Southern,Influenza_AH3,2018,9,0
9871,2017-2018,2018-09-03,2018-09-02,Southern,Influenza_ANotSubtyped,2018,9,0
9872,2017-2018,2018-09-03,2018-09-02,Southern,Influenza_B,2018,9,0
9873,2017-2018,2018-09-03,2018-09-02,Southern,Influenza_BNotLineageTyped,2018,9,0
9874,2017-2018,2018-09-03,2018-09-02,Southern,Influenza_BVictoria,2018,9,0
9875,2017-2018,2018-09-03,2018-09-02,Southern,Influenza_BYamagata,2018,9,0
9876,2017-2018,2018-09-10,2018-09-09,Bay Area,Influenza_AH1pdm09,2018,9,1
9877,2017-2018,2018-09-10,2018-09-09,Bay Area,Influenza_AH3,2018,9,0
9878,2017-2018,2018-09-10,2018-09-09,Bay Area,Influenza_ANotSubtyped,2018,9,0
9879,2017-2018,2018-09-10,2018-09-09,Bay Area,Influenza_B,2018,9,1
9880,2017-2018,2018-09-10,2018-09-09,Bay Area,Influenza_BNotLineageTyped,2018,9,0
9881,2017-2018,2018-09-10,2018-09-09,Bay Area,Influenza_BVictoria,2018,9,1
9882,2017-2018,2018-09-10,2018-09-09,Bay Area,Influenza_BYamagata,2018,9,0
9883,2017-2018,2018-09-10,2018-09-09,Central,Influenza_AH1pdm09,2018,9,0
9884,2017-2018,2018-09-10,2018-09-09,Central,Influenza_AH3,2018,9,0
9885,2017-2018,2018-09-10,2018-09-09,Central,Influenza_ANotSubtyped,2018,9,0
9886,2017-2018,2018-09-10,2018-09-09,Central,Influenza_B,2018,9,0
9887,2017-2018,2018-09-10,2018-09-09,Central,Influenza_BNotLineageTyped,2018,9,0
9888,2017-2018,2018-09-10,2018-09-09,Central,Influenza_BVictoria,2018,9,0
9889,2017-2018,2018-09-10,2018-09-09,Central,Influenza_BYamagata,2018,9,0
9890,2017-2018,2018-09-10,2018-09-09,Northern,Influenza_AH1pdm09,2018,9,0
9891,2017-2018,2018-09-10,2018-09-09,Northern,Influenza_AH3,2018,9,0
9892,2017-2018,2018-09-10,2018-09-09,Northern,Influenza_ANotSubtyped,2018,9,0
9893,2017-2018,2018-09-10,2018-09-09,Northern,Influenza_B,2018,9,0
9894,2017-2018,2018-09-10,2018-09-09,Northern,Influenza_BNotLineageTyped,2018,9,0
9895,2017-2018,2018-09-10,2018-09-09,Northern,Influenza_BVictoria,2018,9,0
9896,2017-2018,2018-09-10,2018-09-09,Northern,Influenza_BYamagata,2018,9,0
9897,2017-2018,2018-09-10,2018-09-09,Southern,Influenza_AH1pdm09,2018,9,0
9898,2017-2018,2018-09-10,2018-09-09,Southern,Influenza_AH3,2018,9,2
9899,2017-2018,2018-09-10,2018-09-09,Southern,Influenza_ANotSubtyped,2018,9,0
9900,2017-2018,2018-09-10,2018-09-09,Southern,Influenza_B,2018,9,0
9901,2017-2018,2018-09-10,2018-09-09,Southern,Influenza_BNotLineageTyped,2018,9,0
9902,2017-2018,2018-09-10,2018-09-09,Southern,Influenza_BVictoria,2018,9,0
9903,2017-2018,2018-09-10,2018-09-09,Southern,Influenza_BYamagata,2018,9,0
9904,2017-2018,2018-09-17,2018-09-16,Bay Area,Influenza_AH1pdm09,2018,9,0
9905,2017-2018,2018-09-17,2018-09-16,Bay Area,Influenza_AH3,2018,9,1
9906,2017-2018,2018-09-17,2018-09-16,Bay Area,Influenza_ANotSubtyped,2018,9,0
9907,2017-2018,2018-09-17,2018-09-16,Bay Area,Influenza_B,2018,9,1
9908,2017-2018,2018-09-17,2018-09-16,Bay Area,Influenza_BNotLineageTyped,2018,9,1
9909,2017-2018,2018-09-17,2018-09-16,Bay Area,Influenza_BVictoria,2018,9,0
9910,2017-2018,2018-09-17,2018-09-16,Bay Area,Influenza_BYamagata,2018,9,0
9911,2017-2018,2018-09-17,2018-09-16,Central,Influenza_AH1pdm09,2018,9,0
9912,2017-2018,2018-09-17,2018-09-16,Central,Influenza_AH3,2018,9,0
9913,2017-2018,2018-09-17,2018-09-16,Central,Influenza_ANotSubtyped,2018,9,0
9914,2017-2018,2018-09-17,2018-09-16,Central,Influenza_B,2018,9,0
9915,2017-2018,2018-09-17,2018-09-16,Central,Influenza_BNotLineageTyped,2018,9,0
9916,2017-2018,2018-09-17,2018-09-16,Central,Influenza_BVictoria,2018,9,0
9917,2017-2018,2018-09-17,2018-09-16,Central,Influenza_BYamagata,2018,9,0
9918,2017-2018,2018-09-17,2018-09-16,Northern,Influenza_AH1pdm09,2018,9,0
9919,2017-2018,2018-09-17,2018-09-16,Northern,Influenza_AH3,2018,9,0
9920,2017-2018,2018-09-17,2018-09-16,Northern,Influenza_ANotSubtyped,2018,9,0
9921,2017-2018,2018-09-17,2018-09-16,Northern,Influenza_B,2018,9,0
9922,2017-2018,2018-09-17,2018-09-16,Northern,Influenza_BNotLineageTyped,2018,9,0
9923,2017-2018,2018-09-17,2018-09-16,Northern,Influenza_BVictoria,2018,9,0
9924,2017-2018,2018-09-17,2018-09-16,Northern,Influenza_BYamagata,2018,9,0
9925,2017-2018,2018-09-17,2018-09-16,Southern,Influenza_AH1pdm09,2018,9,1
9926,2017-2018,2018-09-17,2018-09-16,Southern,Influenza_AH3,2018,9,1
9927,2017-2018,2018-09-17,2018-09-16,Southern,Influenza_ANotSubtyped,2018,9,0
9928,2017-2018,2018-09-17,2018-09-16,Southern,Influenza_B,2018,9,0
9929,2017-2018,2018-09-17,2018-09-16,Southern,Influenza_BNotLineageTyped,2018,9,0
9930,2017-2018,2018-09-17,2018-09-16,Southern,Influenza_BVictoria,2018,9,0
9931,2017-2018,2018-09-17,2018-09-16,Southern,Influenza_BYamagata,2018,9,0
9932,2017-2018,2018-09-24,2018-09-23,Bay Area,Influenza_AH1pdm09,2018,9,0
9933,2017-2018,2018-09-24,2018-09-23,Bay Area,Influenza_AH3,2018,9,0
9934,2017-2018,2018-09-24,2018-09-23,Bay Area,Influenza_ANotSubtyped,2018,9,0
9935,2017-2018,2018-09-24,2018-09-23,Bay Area,Influenza_B,2018,9,0
9936,2017-2018,2018-09-24,2018-09-23,Bay Area,Influenza_BNotLineageTyped,2018,9,0
9937,2017-2018,2018-09-24,2018-09-23,Bay Area,Influenza_BVictoria,2018,9,0
9938,2017-2018,2018-09-24,2018-09-23,Bay Area,Influenza_BYamagata,2018,9,0
9939,2017-2018,2018-09-24,2018-09-23,Central,Influenza_AH1pdm09,2018,9,0
9940,2017-2018,2018-09-24,2018-09-23,Central,Influenza_AH3,2018,9,0
9941,2017-2018,2018-09-24,2018-09-23,Central,Influenza_ANotSubtyped,2018,9,0
9942,2017-2018,2018-09-24,2018-09-23,Central,Influenza_B,2018,9,0
9943,2017-2018,2018-09-24,2018-09-23,Central,Influenza_BNotLineageTyped,2018,9,0
9944,2017-2018,2018-09-24,2018-09-23,Central,Influenza_BVictoria,2018,9,0
9945,2017-2018,2018-09-24,2018-09-23,Central,Influenza_BYamagata,2018,9,0
9946,2017-2018,2018-09-24,2018-09-23,Northern,Influenza_AH1pdm09,2018,9,0
9947,2017-2018,2018-09-24,2018-09-23,Northern,Influenza_AH3,2018,9,0
9948,2017-2018,2018-09-24,2018-09-23,Northern,Influenza_ANotSubtyped,2018,9,0
9949,2017-2018,2018-09-24,2018-09-23,Northern,Influenza_B,2018,9,0
9950,2017-2018,2018-09-24,2018-09-23,Northern,Influenza_BNotLineageTyped,2018,9,0
9951,2017-2018,2018-09-24,2018-09-23,Northern,Influenza_BVictoria,2018,9,0
9952,2017-2018,2018-09-24,2018-09-23,Northern,Influenza_BYamagata,2018,9,0
9953,2017-2018,2018-09-24,2018-09-23,Southern,Influenza_AH1pdm09,2018,9,0
9954,2017-2018,2018-09-24,2018-09-23,Southern,Influenza_AH3,2018,9,0
9955,2017-2018,2018-09-24,2018-09-23,Southern,Influenza_ANotSubtyped,2018,9,0
9956,2017-2018,2018-09-24,2018-09-23,Southern,Influenza_B,2018,9,0
9957,2017-2018,2018-09-24,2018-09-23,Southern,Influenza_BNotLineageTyped,2018,9,0
9958,2017-2018,2018-09-24,2018-09-23,Southern,Influenza_BVictoria,2018,9,0
9959,2017-2018,2018-09-24,2018-09-23,Southern,Influenza_BYamagata,2018,9,0
9960,2018-2019,2018-10-01,2018-09-30,Bay Area,Influenza_AH1pdm09,2018,10,0
9961,2018-2019,2018-10-01,2018-09-30,Bay Area,Influenza_AH3,2018,10,0
9962,2018-2019,2018-10-01,2018-09-30,Bay Area,Influenza_ANotSubtyped,2018,10,0
9963,2018-2019,2018-10-01,2018-09-30,Bay Area,Influenza_B,2018,10,0
9964,2018-2019,2018-10-01,2018-09-30,Bay Area,Influenza_BNotLineageTyped,2018,10,0
9965,2018-2019,2018-10-01,2018-09-30,Bay Area,Influenza_BVictoria,2018,10,0
9966,2018-2019,2018-10-01,2018-09-30,Bay Area,Influenza_BYamagata,2018,10,0
9967,2018-2019,2018-10-01,2018-09-30,Central,Influenza_AH1pdm09,2018,10,0
9968,2018-2019,2018-10-01,2018-09-30,Central,Influenza_AH3,2018,10,0
9969,2018-2019,2018-10-01,2018-09-30,Central,Influenza_ANotSubtyped,2018,10,0
9970,2018-2019,2018-10-01,2018-09-30,Central,Influenza_B,2018,10,0
9971,2018-2019,2018-10-01,2018-09-30,Central,Influenza_BNotLineageTyped,2018,10,0
9972,2018-2019,2018-10-01,2018-09-30,Central,Influenza_BVictoria,2018,10,0
9973,2018-2019,2018-10-01,2018-09-30,Central,Influenza_BYamagata,2018,10,0
9974,2018-2019,2018-10-01,2018-09-30,Northern,Influenza_AH1pdm09,2018,10,0
9975,2018-2019,2018-10-01,2018-09-30,Northern,Influenza_AH3,2018,10,0
9976,2018-2019,2018-10-01,2018-09-30,Northern,Influenza_ANotSubtyped,2018,10,0
9977,2018-2019,2018-10-01,2018-09-30,Northern,Influenza_B,2018,10,0
9978,2018-2019,2018-10-01,2018-09-30,Northern,Influenza_BNotLineageTyped,2018,10,0
9979,2018-2019,2018-10-01,2018-09-30,Northern,Influenza_BVictoria,2018,10,0
9980,2018-2019,2018-10-01,2018-09-30,Northern,Influenza_BYamagata,2018,10,0
9981,2018-2019,2018-10-01,2018-09-30,Southern,Influenza_AH1pdm09,2018,10,0
9982,2018-2019,2018-10-01,2018-09-30,Southern,Influenza_AH3,2018,10,0
9983,2018-2019,2018-10-01,2018-09-30,Southern,Influenza_ANotSubtyped,2018,10,0
9984,2018-2019,2018-10-01,2018-09-30,Southern,Influenza_B,2018,10,1
9985,2018-2019,2018-10-01,2018-09-30,Southern,Influenza_BNotLineageTyped,2018,10,1
9986,2018-2019,2018-10-01,2018-09-30,Southern,Influenza_BVictoria,2018,10,0
9987,2018-2019,2018-10-01,2018-09-30,Southern,Influenza_BYamagata,2018,10,0
9988,2018-2019,2018-10-08,2018-10-07,Bay Area,Influenza_AH1pdm09,2018,10,0
9989,2018-2019,2018-10-08,2018-10-07,Bay Area,Influenza_AH3,2018,10,0
9990,2018-2019,2018-10-08,2018-10-07,Bay Area,Influenza_ANotSubtyped,2018,10,0
9991,2018-2019,2018-10-08,2018-10-07,Bay Area,Influenza_B,2018,10,0
9992,2018-2019,2018-10-08,2018-10-07,Bay Area,Influenza_BNotLineageTyped,2018,10,0
9993,2018-2019,2018-10-08,2018-10-07,Bay Area,Influenza_BVictoria,2018,10,0
9994,2018-2019,2018-10-08,2018-10-07,Bay Area,Influenza_BYamagata,2018,10,0
9995,2018-2019,2018-10-08,2018-10-07,Central,Influenza_AH1pdm09,2018,10,0
9996,2018-2019,2018-10-08,2018-10-07,Central,Influenza_AH3,2018,10,0
9997,2018-2019,2018-10-08,2018-10-07,Central,Influenza_ANotSubtyped,2018,10,0
9998,2018-2019,2018-10-08,2018-10-07,Central,Influenza_B,2018,10,0
9999,2018-2019,2018-10-08,2018-10-07,Central,Influenza_BNotLineageTyped,2018,10,0
10000,2018-2019,2018-10-08,2018-10-07,Central,Influenza_BVictoria,2018,10,0
10001,2018-2019,2018-10-08,2018-10-07,Central,Influenza_BYamagata,2018,10,0
10002,2018-2019,2018-10-08,2018-10-07,Northern,Influenza_AH1pdm09,2018,10,0
10003,2018-2019,2018-10-08,2018-10-07,Northern,Influenza_AH3,2018,10,0
10004,2018-2019,2018-10-08,2018-10-07,Northern,Influenza_ANotSubtyped,2018,10,0
10005,2018-2019,2018-10-08,2018-10-07,Northern,Influenza_B,2018,10,0
10006,2018-2019,2018-10-08,2018-10-07,Northern,Influenza_BNotLineageTyped,2018,10,0
10007,2018-2019,2018-10-08,2018-10-07,Northern,Influenza_BVictoria,2018,10,0
10008,2018-2019,2018-10-08,2018-10-07,Northern,Influenza_BYamagata,2018,10,0
10009,2018-2019,2018-10-08,2018-10-07,Southern,Influenza_AH1pdm09,2018,10,3
10010,2018-2019,2018-10-08,2018-10-07,Southern,Influenza_AH3,2018,10,0
10011,2018-2019,2018-10-08,2018-10-07,Southern,Influenza_ANotSubtyped,2018,10,0
10012,2018-2019,2018-10-08,2018-10-07,Southern,Influenza_B,2018,10,0
10013,2018-2019,2018-10-08,2018-10-07,Southern,Influenza_BNotLineageTyped,2018,10,0
10014,2018-2019,2018-10-08,2018-10-07,Southern,Influenza_BVictoria,2018,10,0
10015,2018-2019,2018-10-08,2018-10-07,Southern,Influenza_BYamagata,2018,10,0
10016,2018-2019,2018-10-15,2018-10-14,Bay Area,Influenza_AH1pdm09,2018,10,2
10017,2018-2019,2018-10-15,2018-10-14,Bay Area,Influenza_AH3,2018,10,2
10018,2018-2019,2018-10-15,2018-10-14,Bay Area,Influenza_ANotSubtyped,2018,10,0
10019,2018-2019,2018-10-15,2018-10-14,Bay Area,Influenza_B,2018,10,0
10020,2018-2019,2018-10-15,2018-10-14,Bay Area,Influenza_BNotLineageTyped,2018,10,0
10021,2018-2019,2018-10-15,2018-10-14,Bay Area,Influenza_BVictoria,2018,10,0
10022,2018-2019,2018-10-15,2018-10-14,Bay Area,Influenza_BYamagata,2018,10,0
10023,2018-2019,2018-10-15,2018-10-14,Central,Influenza_AH1pdm09,2018,10,0
10024,2018-2019,2018-10-15,2018-10-14,Central,Influenza_AH3,2018,10,0
10025,2018-2019,2018-10-15,2018-10-14,Central,Influenza_ANotSubtyped,2018,10,0
10026,2018-2019,2018-10-15,2018-10-14,Central,Influenza_B,2018,10,0
10027,2018-2019,2018-10-15,2018-10-14,Central,Influenza_BNotLineageTyped,2018,10,0
10028,2018-2019,2018-10-15,2018-10-14,Central,Influenza_BVictoria,2018,10,0
10029,2018-2019,2018-10-15,2018-10-14,Central,Influenza_BYamagata,2018,10,0
10030,2018-2019,2018-10-15,2018-10-14,Northern,Influenza_AH1pdm09,2018,10,0
10031,2018-2019,2018-10-15,2018-10-14,Northern,Influenza_AH3,2018,10,0
10032,2018-2019,2018-10-15,2018-10-14,Northern,Influenza_ANotSubtyped,2018,10,0
10033,2018-2019,2018-10-15,2018-10-14,Northern,Influenza_B,2018,10,0
10034,2018-2019,2018-10-15,2018-10-14,Northern,Influenza_BNotLineageTyped,2018,10,0
10035,2018-2019,2018-10-15,2018-10-14,Northern,Influenza_BVictoria,2018,10,0
10036,2018-2019,2018-10-15,2018-10-14,Northern,Influenza_BYamagata,2018,10,0
10037,2018-2019,2018-10-15,2018-10-14,Southern,Influenza_AH1pdm09,2018,10,4
10038,2018-2019,2018-10-15,2018-10-14,Southern,Influenza_AH3,2018,10,2
10039,2018-2019,2018-10-15,2018-10-14,Southern,Influenza_ANotSubtyped,2018,10,0
10040,2018-2019,2018-10-15,2018-10-14,Southern,Influenza_B,2018,10,3
10041,2018-2019,2018-10-15,2018-10-14,Southern,Influenza_BNotLineageTyped,2018,10,0
10042,2018-2019,2018-10-15,2018-10-14,Southern,Influenza_BVictoria,2018,10,1
10043,2018-2019,2018-10-15,2018-10-14,Southern,Influenza_BYamagata,2018,10,2
10044,2018-2019,2018-10-22,2018-10-21,Bay Area,Influenza_AH1pdm09,2018,10,1
10045,2018-2019,2018-10-22,2018-10-21,Bay Area,Influenza_AH3,2018,10,0
10046,2018-2019,2018-10-22,2018-10-21,Bay Area,Influenza_ANotSubtyped,2018,10,0
10047,2018-2019,2018-10-22,2018-10-21,Bay Area,Influenza_B,2018,10,0
10048,2018-2019,2018-10-22,2018-10-21,Bay Area,Influenza_BNotLineageTyped,2018,10,0
10049,2018-2019,2018-10-22,2018-10-21,Bay Area,Influenza_BVictoria,2018,10,0
10050,2018-2019,2018-10-22,2018-10-21,Bay Area,Influenza_BYamagata,2018,10,0
10051,2018-2019,2018-10-22,2018-10-21,Central,Influenza_AH1pdm09,2018,10,1
10052,2018-2019,2018-10-22,2018-10-21,Central,Influenza_AH3,2018,10,0
10053,2018-2019,2018-10-22,2018-10-21,Central,Influenza_ANotSubtyped,2018,10,0
10054,2018-2019,2018-10-22,2018-10-21,Central,Influenza_B,2018,10,0
10055,2018-2019,2018-10-22,2018-10-21,Central,Influenza_BNotLineageTyped,2018,10,0
10056,2018-2019,2018-10-22,2018-10-21,Central,Influenza_BVictoria,2018,10,0
10057,2018-2019,2018-10-22,2018-10-21,Central,Influenza_BYamagata,2018,10,0
10058,2018-2019,2018-10-22,2018-10-21,Northern,Influenza_AH1pdm09,2018,10,0
10059,2018-2019,2018-10-22,2018-10-21,Northern,Influenza_AH3,2018,10,0
10060,2018-2019,2018-10-22,2018-10-21,Northern,Influenza_ANotSubtyped,2018,10,0
10061,2018-2019,2018-10-22,2018-10-21,Northern,Influenza_B,2018,10,0
10062,2018-2019,2018-10-22,2018-10-21,Northern,Influenza_BNotLineageTyped,2018,10,0
10063,2018-2019,2018-10-22,2018-10-21,Northern,Influenza_BVictoria,2018,10,0
10064,2018-2019,2018-10-22,2018-10-21,Northern,Influenza_BYamagata,2018,10,0
10065,2018-2019,2018-10-22,2018-10-21,Southern,Influenza_AH1pdm09,2018,10,3
10066,2018-2019,2018-10-22,2018-10-21,Southern,Influenza_AH3,2018,10,4
10067,2018-2019,2018-10-22,2018-10-21,Southern,Influenza_ANotSubtyped,2018,10,0
10068,2018-2019,2018-10-22,2018-10-21,Southern,Influenza_B,2018,10,2
10069,2018-2019,2018-10-22,2018-10-21,Southern,Influenza_BNotLineageTyped,2018,10,0
10070,2018-2019,2018-10-22,2018-10-21,Southern,Influenza_BVictoria,2018,10,0
10071,2018-2019,2018-10-22,2018-10-21,Southern,Influenza_BYamagata,2018,10,2
10072,2018-2019,2018-10-29,2018-10-28,Bay Area,Influenza_AH1pdm09,2018,10,2
10073,2018-2019,2018-10-29,2018-10-28,Bay Area,Influenza_AH3,2018,10,0
10074,2018-2019,2018-10-29,2018-10-28,Bay Area,Influenza_ANotSubtyped,2018,10,0
10075,2018-2019,2018-10-29,2018-10-28,Bay Area,Influenza_B,2018,10,0
10076,2018-2019,2018-10-29,2018-10-28,Bay Area,Influenza_BNotLineageTyped,2018,10,0
10077,2018-2019,2018-10-29,2018-10-28,Bay Area,Influenza_BVictoria,2018,10,0
10078,2018-2019,2018-10-29,2018-10-28,Bay Area,Influenza_BYamagata,2018,10,0
10079,2018-2019,2018-10-29,2018-10-28,Central,Influenza_AH1pdm09,2018,10,5
10080,2018-2019,2018-10-29,2018-10-28,Central,Influenza_AH3,2018,10,0
10081,2018-2019,2018-10-29,2018-10-28,Central,Influenza_ANotSubtyped,2018,10,0
10082,2018-2019,2018-10-29,2018-10-28,Central,Influenza_B,2018,10,0
10083,2018-2019,2018-10-29,2018-10-28,Central,Influenza_BNotLineageTyped,2018,10,0
10084,2018-2019,2018-10-29,2018-10-28,Central,Influenza_BVictoria,2018,10,0
10085,2018-2019,2018-10-29,2018-10-28,Central,Influenza_BYamagata,2018,10,0
10086,2018-2019,2018-10-29,2018-10-28,Northern,Influenza_AH1pdm09,2018,10,0
10087,2018-2019,2018-10-29,2018-10-28,Northern,Influenza_AH3,2018,10,0
10088,2018-2019,2018-10-29,2018-10-28,Northern,Influenza_ANotSubtyped,2018,10,0
10089,2018-2019,2018-10-29,2018-10-28,Northern,Influenza_B,2018,10,0
10090,2018-2019,2018-10-29,2018-10-28,Northern,Influenza_BNotLineageTyped,2018,10,0
10091,2018-2019,2018-10-29,2018-10-28,Northern,Influenza_BVictoria,2018,10,0
10092,2018-2019,2018-10-29,2018-10-28,Northern,Influenza_BYamagata,2018,10,0
10093,2018-2019,2018-10-29,2018-10-28,Southern,Influenza_AH1pdm09,2018,10,6
10094,2018-2019,2018-10-29,2018-10-28,Southern,Influenza_AH3,2018,10,3
10095,2018-2019,2018-10-29,2018-10-28,Southern,Influenza_ANotSubtyped,2018,10,0
10096,2018-2019,2018-10-29,2018-10-28,Southern,Influenza_B,2018,10,0
10097,2018-2019,2018-10-29,2018-10-28,Southern,Influenza_BNotLineageTyped,2018,10,0
10098,2018-2019,2018-10-29,2018-10-28,Southern,Influenza_BVictoria,2018,10,0
10099,2018-2019,2018-10-29,2018-10-28,Southern,Influenza_BYamagata,2018,10,0
10100,2018-2019,2018-11-05,2018-11-04,Bay Area,Influenza_AH1pdm09,2018,11,4
10101,2018-2019,2018-11-05,2018-11-04,Bay Area,Influenza_AH3,2018,11,1
10102,2018-2019,2018-11-05,2018-11-04,Bay Area,Influenza_ANotSubtyped,2018,11,0
10103,2018-2019,2018-11-05,2018-11-04,Bay Area,Influenza_B,2018,11,0
10104,2018-2019,2018-11-05,2018-11-04,Bay Area,Influenza_BNotLineageTyped,2018,11,0
10105,2018-2019,2018-11-05,2018-11-04,Bay Area,Influenza_BVictoria,2018,11,0
10106,2018-2019,2018-11-05,2018-11-04,Bay Area,Influenza_BYamagata,2018,11,0
10107,2018-2019,2018-11-05,2018-11-04,Central,Influenza_AH1pdm09,2018,11,3
10108,2018-2019,2018-11-05,2018-11-04,Central,Influenza_AH3,2018,11,0
10109,2018-2019,2018-11-05,2018-11-04,Central,Influenza_ANotSubtyped,2018,11,0
10110,2018-2019,2018-11-05,2018-11-04,Central,Influenza_B,2018,11,0
10111,2018-2019,2018-11-05,2018-11-04,Central,Influenza_BNotLineageTyped,2018,11,0
10112,2018-2019,2018-11-05,2018-11-04,Central,Influenza_BVictoria,2018,11,0
10113,2018-2019,2018-11-05,2018-11-04,Central,Influenza_BYamagata,2018,11,0
10114,2018-2019,2018-11-05,2018-11-04,Northern,Influenza_AH1pdm09,2018,11,0
10115,2018-2019,2018-11-05,2018-11-04,Northern,Influenza_AH3,2018,11,0
10116,2018-2019,2018-11-05,2018-11-04,Northern,Influenza_ANotSubtyped,2018,11,0
10117,2018-2019,2018-11-05,2018-11-04,Northern,Influenza_B,2018,11,0
10118,2018-2019,2018-11-05,2018-11-04,Northern,Influenza_BNotLineageTyped,2018,11,0
10119,2018-2019,2018-11-05,2018-11-04,Northern,Influenza_BVictoria,2018,11,0
